id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
RS-MM-001298,"Fleming","Alexander","Baker","Wilson",1949-10-26,"26 October 1949","","","MM/18/40, Royal Society","","","RS-MM-001298.xml"
RS-LP-001298,"Earle","William Benson","Lyttelton","George",1774-04-11,"11 April 1774","","","L&P/6/56, Royal Society","","","RS-LP-001298.xml"
RS-MM-001299,"Fleming","Alexander","Baker","Wilson",1950-05-10,"10 May 1950","","","MM/18/41, Royal Society","","","RS-MM-001299.xml"
RS-LP-001299,"Harmer","Thomas","Clark","Samuel",1773-07-13,"13 July 1773","","","L&P/6/59, Royal Society","","","RS-LP-001299.xml"
RS-MM-001300,"","","","",1978-03-08,"8 March 1978","","","MM/18/43, Royal Society","","","RS-MM-001300.xml"
RS-LP-001300,"Brownrigg","William","to each other","",1773-01-27,"27 January 1773","","","L&P/6/60, Royal Society","","","RS-LP-001300.xml"
RS-MM-001301,"Hartley","Harold Brewer","Davy","Humphry",1952-07-06,"6 July 1952","","","MM/18/44, Royal Society","","","RS-MM-001301.xml"
RS-LP-001301,"Bancroft","Edward","Horsley","Samuel",1774-03-18,"18 March 1774","","","L&P/6/61, Royal Society","","","RS-LP-001301.xml"
RS-MM-001302,"Hartley","Harold Brewer","Davy","Humphry",1952-07-28,"28 July 1952","","","MM/18/45, Royal Society","","","RS-MM-001302.xml"
RS-LP-001302,"Purcell","John","Royal Society","",1774-04-07,"7 April 1774","","","L&P/6/62/1, Royal Society","","","RS-LP-001302.xml"
RS-MM-001303,"Hartley","Harold Brewer","Butler","Christina",,"unknown","","","MM/18/46, Royal Society","","","RS-MM-001303.xml"
RS-LP-001303,"","","Royal Society","",1773-09-03,"3 September 1773","","","L&P/6/63, Royal Society","","","RS-LP-001303.xml"
RS-MM-001304,"Hartley","Harold Brewer","Davy","Humphry",,"unknown","","","MM/18/47, Royal Society","","","RS-MM-001304.xml"
RS-LP-001304,"Fothergill","John","Royal Society","",1774-06-23,"23 June 1774","","","L&P/6/64, Royal Society","","","RS-LP-001304.xml"
RS-MM-001305,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1929-03-12,"12 March 1929","","","MM/18/48, Royal Society","","","RS-MM-001305.xml"
RS-LP-001305,"Dalrymple","F","Royal Society","",1774-06-22,"22 June 1774","","","L&P/6/65, Royal Society","","","RS-LP-001305.xml"
RS-MM-001306,"","","Sherrington","Charles Scott",1930-04-19,"19 April 1930","","","MM/18/49, Royal Society","","","RS-MM-001306.xml"
RS-LP-001306,"Brownrigg","William","Pringle","John",1774-01-01,"1774","","","L&P/6/66, Royal Society","","","RS-LP-001306.xml"
RS-MM-001307,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1930-10-11,"11 October 1930","","","MM/18/50, Royal Society","","","RS-MM-001307.xml"
RS-LP-001307,"Strange","John","Pringle","John",1775-03-10,"10 March 1775","","","L&P/6/70, Royal Society","","","RS-LP-001307.xml"
RS-LP-001308,"Ingenhousz","John","Pringle","John",1773-03-27,"27 March 1773","","","L&P/6/71, Royal Society","","","RS-LP-001308.xml"
RS-MM-001308,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1931-09-23,"23 September 1931","","","MM/18/51, Royal Society","","","RS-MM-001308.xml"
RS-LP-001309,"Ferguson","James","Maty","Matthew",1774-11-24,"24 November 1774","","","L&P/6/72, Royal Society","","","RS-LP-001309.xml"
RS-MM-001309,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1933-04-06,"6 April 1933","","","MM/18/52, Royal Society","","","RS-MM-001309.xml"
RS-MM-001310,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1933-07-05,"5 July 1933","","","MM/18/53, Royal Society","","","RS-MM-001310.xml"
RS-LP-001310,"","","","",1774-08-25,"25 August 1774","","","L&P/6/78/1, Royal Society","","","RS-LP-001310.xml"
RS-MM-001311,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1934-07-15,"15 July 1934","","","MM/18/54, Royal Society","","","RS-MM-001311.xml"
RS-LP-001311,"Robertson","John","Pringle","John",1774-08-30,"30 August 1774","","","L&P/6/80, Royal Society","","","RS-LP-001311.xml"
RS-MM-001312,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1934-11-02,"2 November 1934","","","MM/18/55, Royal Society","","","RS-MM-001312.xml"
RS-LP-001312,"Lorimer","J","Pringle","John",1774-09-13,"13 September 1774","","","L&P/6/81, Royal Society","","","RS-LP-001312.xml"
RS-MM-001313,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1935-11-18,"18 November 1935","","","MM/18/56, Royal Society","","","RS-MM-001313.xml"
RS-LP-001313,"Williamson","Hugh","Walsh","John",1775-02-07,"7 February 1775","","","L&P/6/85, Royal Society","","","RS-LP-001313.xml"
RS-MM-001314,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1936-11-28,"28 November 1936","","","MM/18/57, Royal Society","","","RS-MM-001314.xml"
RS-LP-001314,"Garden","Alexander","Ellis","John",1774-08-14,"14 August 1774","","","L&P/6/88, Royal Society","","","RS-LP-001314.xml"
RS-MM-001315,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1937-01-09,"9 January 1937","","","MM/18/58, Royal Society","","","RS-MM-001315.xml"
RS-LP-001315,"Black","Joseph","Pringle","John",1775-02-11,"11 February 1775","","","L&P/6/89, Royal Society","","","RS-LP-001315.xml"
RS-MM-001316,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1937-06-26,"26 June 1937","","","MM/18/59, Royal Society","","","RS-MM-001316.xml"
RS-LP-001316,"Barker","Robert","Brocklesby","Richard",1775-03-02,"2 March 1775","","","L&P/6/92, Royal Society","","","RS-LP-001316.xml"
RS-MM-001317,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1937-12-25,"25 December 1937","","","MM/18/60, Royal Society","","","RS-MM-001317.xml"
RS-LP-001317,"White","Gilbert","Barrington","Daines",1774-01-29,"29 January 1774","","","L&P/6/93, Royal Society","","","RS-LP-001317.xml"
RS-LP-001318,"Whitehouse","John","Franklin","Benjamin",1775-01-01,"1775","","","L&P/6/94, Royal Society","","","RS-LP-001318.xml"
RS-MM-001318,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1938-04-22,"22 April 1938","","","MM/18/61, Royal Society","","","RS-MM-001318.xml"
RS-LP-001319,"White","Gilbert","unknown recipient","",1774-11-04,"4 November 1774","","","L&P/6/95, Royal Society","","","RS-LP-001319.xml"
RS-MM-001319,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1938-12-31,"31 December 1938","","","MM/18/62, Royal Society","","","RS-MM-001319.xml"
RS-LP-001320,"Costard","George","unknwon recipient","",1774-02-05,"5 February 1774","","","L&P/6/96, Royal Society","","","RS-LP-001320.xml"
RS-MM-001320,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1939-11-18,"18 November 1939","","","MM/18/63, Royal Society","","","RS-MM-001320.xml"
RS-LP-001321,"Cooper","W","Hunter","William",1774-06-06,"6 June 1774","","","L&P/6/108, Royal Society","","","RS-LP-001321.xml"
RS-MM-001321,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1943-12-22,"22 December 1943","","","MM/18/64, Royal Society","","","RS-MM-001321.xml"
RS-LP-001322,"Bancroft","Edward","Walsh","John",1774-03-08,"8 March 1774","","","L&P/6/111, Royal Society","","","RS-LP-001322.xml"
RS-MM-001322,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1946-02-02,"2 February 1946","","","MM/18/65, Royal Society","","","RS-MM-001322.xml"
RS-LP-001323,"Haffenden","Richard","Henly","William",1775-01-01,"1775","","","L&P/6/113, Royal Society","","","RS-LP-001323.xml"
RS-MM-001323,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1946-05-03,"3 May 1946","","","MM/18/66, Royal Society","","","RS-MM-001323.xml"
RS-LP-001324,"Cornish","James","Barrington","Daines",1775-02-03,"3 February 1775","","","L&P/6/114, Royal Society","","","RS-LP-001324.xml"
RS-MM-001324,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1946-05-09,"9 May 1946","","","MM/18/67, Royal Society","","","RS-MM-001324.xml"
RS-LP-001325,"Lind","James","Roy","Colonel",1775-05-26,"26 May 1775","","","L&P/6/116/1, Royal Society","","","RS-LP-001325.xml"
RS-MM-001325,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1946-05-09,"9 May 1946","","","MM/18/68, Royal Society","","","RS-MM-001325.xml"
RS-LP-001326,"Winthrop","John","Hollis","Timothy",1774-11-14,"14 November 1774","","","L&P/6/119/1, Royal Society","","","RS-LP-001326.xml"
RS-MM-001326,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-01-11,"11 January 1947","","","MM/18/69, Royal Society","","","RS-MM-001326.xml"
RS-LP-001327,"Priestley","Joseph","","",1775-05-24,"24 May 1775","","","L&P/6/120, Royal Society","","","RS-LP-001327.xml"
RS-MM-001327,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-02-19,"19 February 1947","","","MM/18/70, Royal Society","","","RS-MM-001327.xml"
RS-MM-001328,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-04-06,"6 April 1947","","","MM/18/71, Royal Society","","","RS-MM-001328.xml"
RS-LP-001328,"Strange","John","Pringle","John",1775-01-01,"1775","","","L&P/6/123, Royal Society","","","RS-LP-001328.xml"
RS-MM-001329,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-04-21,"21 April 1947","","","MM/18/72, Royal Society","","","RS-MM-001329.xml"
RS-LP-001329,"Roebuck","John","Heberden","William",1775-01-01,"1775","","","L&P/6/126, Royal Society","","","RS-LP-001329.xml"
RS-LP-001330,"Dobson","Matthew","Fothergill","John",1775-04-25,"25 April 1775","","","L&P/6/127, Royal Society","","","RS-LP-001330.xml"
RS-MM-001330,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-05-04,"4 May 1947","","","MM/18/73, Royal Society","","","RS-MM-001330.xml"
RS-LP-001331,"Berkenhout","James","unknown recipient","",1775-05-24,"24 May 1775","","","L&P/6/128, Royal Society","","","RS-LP-001331.xml"
RS-MM-001331,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-07-26,"26 July 1947","","","MM/18/74, Royal Society","","","RS-MM-001331.xml"
RS-LP-001332,"Lyons","Israel","Pringle","John",1775-03-20,"20 March 1775","","","L&P/6/129, Royal Society","","","RS-LP-001332.xml"
RS-MM-001332,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-09-27,"27 September 1947","","","MM/18/75, Royal Society","","","RS-MM-001332.xml"
RS-LP-001333,"Ellis","John","Solander","Daniel Charles",1775-01-01,"1775","","","L&P/6/134, Royal Society","","","RS-LP-001333.xml"
RS-MM-001333,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-10-26,"26 October 1947","","","MM/18/76, Royal Society","","","RS-MM-001333.xml"
RS-LP-001334,"Price","Richard","Pringle","John",1775-01-01,"1775","","","L&P/6/140, Royal Society","","","RS-LP-001334.xml"
RS-MM-001334,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-10-28,"28 October 1947","","","MM/18/77, Royal Society","","","RS-MM-001334.xml"
RS-LP-001335,"Planta","Joseph","Pringle","John",1775-01-01,"1775","","","L&P/6/141, Royal Society","","","RS-LP-001335.xml"
RS-MM-001335,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-11-08,"8 November 1947","","","MM/18/78, Royal Society","","","RS-MM-001335.xml"
RS-LP-001336,"Cookworthy","William","Geach","Francis",1775-05-29,"29 May 1775","","","L&P/6/142, Royal Society","","","RS-LP-001336.xml"
RS-MM-001336,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1947-11-27,"27 November 1947","","","MM/18/79, Royal Society","","","RS-MM-001336.xml"
RS-LP-001337,"Geach","Francis","Edgcumbe","George",1775-06-06,"6 June 1775","","","L&P/6/143, Royal Society","","","RS-LP-001337.xml"
RS-MM-001337,"Sherrington","Charles Scott","Granit","Ragnar Arthur",1948-12-12,"12 December 1948","","","MM/18/80, Royal Society","","","RS-MM-001337.xml"
RS-MM-001338,"Granit","Ragnar Arthur","Granit","Ragnar",1950-03-06,"6 March 1950","","","MM/18/81, Royal Society","","","RS-MM-001338.xml"
RS-LP-001338,"Warrick","Christopher","unknown recipient","",1775-06-09,"9 June 1775","","","L&P/6/144, Royal Society","","","RS-LP-001338.xml"
RS-MM-001339,"Granit","Ragnar Arthur","Sherrington","Charles Scott",1954-01-27,"27 January 1954","","","MM/18/82, Royal Society","","","RS-MM-001339.xml"
RS-LP-001339,"Cullum","John","Banks","Joseph",1775-11-14,"14 November 1775","","","L&P/6/145, Royal Society","","","RS-LP-001339.xml"
RS-MM-001340,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1930-02-20,"20 February 1930","","","MM/18/83, Royal Society","","","RS-MM-001340.xml"
RS-LP-001340,"Pigott","Nathaniel","Maskelyne","Nevil",1775-08-11,"11 August 1775","","","L&P/6/146, Royal Society","","","RS-LP-001340.xml"
RS-MM-001341,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1930-05-04,"4 May 1930","","","MM/18/84, Royal Society","","","RS-MM-001341.xml"
RS-LP-001341,"Congreave","John","Brereton","Owen Salusbury",1775-11-08,"8 November 1775","","","L&P/6/150, Royal Society","","","RS-LP-001341.xml"
RS-MM-001342,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1930-07-20,"20 July 1930","","","MM/18/85, Royal Society","","","RS-MM-001342.xml"
RS-LP-001342,"Hutchins","Thomas","","",1775-08-28,"28 August 1775","","","L&P/6/151, Royal Society","","","RS-LP-001342.xml"
RS-MM-001343,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1930-11-21,"21 November 1930","","","MM/18/86, Royal Society","","","RS-MM-001343.xml"
RS-LP-001343,"Nairne","Edward","Pringle","John",1776-02-01,"1 February 1776","","","L&P/6/155, Royal Society","","","RS-LP-001343.xml"
RS-MM-001344,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-11-27,"27 November 1932","","","MM/18/87, Royal Society","","","RS-MM-001344.xml"
RS-LP-001344,"Masson","Francis","Pringle","John",1775-11-01,"1 November 1775","","","L&P/6/156, Royal Society","","","RS-LP-001344.xml"
RS-MM-001345,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-09-19,"19 September 1932","","","MM/18/88, Royal Society","","","RS-MM-001345.xml"
RS-LP-001345,"Cook","James","Pringle","John",1776-03-05,"5 March 1776","","","L&P/6/163, Royal Society","","","RS-LP-001345.xml"
RS-MM-001346,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-09-22,"22 September 1932","","","MM/18/89, Royal Society","","","RS-MM-001346.xml"
RS-LP-001346,"Musgrave","Samuel","Pringle","John",1776-03-07,"7 March 1776","","","L&P/6/165, Royal Society","","","RS-LP-001346.xml"
RS-MM-001347,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-11-09,"9 November 1932","","","MM/18/90, Royal Society","","","RS-MM-001347.xml"
RS-LP-001347,"Norris","Henry","Brocklesby","Richard",1776-01-15,"15 January 1776","","","L&P/6/166, Royal Society","","","RS-LP-001347.xml"
RS-LP-001348,"","","Horsley","Samuel",1775-12-22,"22 December 1775","","","L&P/6/168, Royal Society","","","RS-LP-001348.xml"
RS-MM-001348,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-12-28,"28 December 1932","","","MM/18/91, Royal Society","","","RS-MM-001348.xml"
RS-LP-001349,"Nourse","C","Scott","George",1775-12-20,"20 December 1775","","","L&P/6/169, Royal Society","","","RS-LP-001349.xml"
RS-MM-001349,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-06-15,"15 June 1932","","","MM/18/92, Royal Society","","","RS-MM-001349.xml"
RS-MM-001350,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-10-10,"10 October 1932","","","MM/18/93, Royal Society","","","RS-MM-001350.xml"
RS-LP-001350,"Rosdew","Richard","Musgrave","Samuel",1776-05-05,"5 May 1776","","","L&P/6/170, Royal Society","","","RS-LP-001350.xml"
RS-MM-001351,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1932-10-20,"20 October 1932","","","MM/18/94, Royal Society","","","RS-MM-001351.xml"
RS-LP-001351,"Small","Alexander","Pringle","John",1775-08-08,"8 August 1775","","","L&P/6/171, Royal Society","","","RS-LP-001351.xml"
RS-MM-001352,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1933-04-16,"16 April 1933","","","MM/18/95, Royal Society","","","RS-MM-001352.xml"
RS-LP-001352,"Cook","James","Pringle","John",1776-04-02,"2 April 1776","","","L&P/6/172, Royal Society","","","RS-LP-001352.xml"
RS-MM-001353,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1933-12-23,"23 December 1933","","","MM/18/96, Royal Society","","","RS-MM-001353.xml"
RS-LP-001353,"Green","William","Henly","William",1775-10-10,"10 October 1775","","","L&P/6/174, Royal Society","","","RS-LP-001353.xml"
RS-MM-001354,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1934-12-12,"12 December 1934","","","MM/18/97, Royal Society","","","RS-MM-001354.xml"
RS-LP-001354,"Beccaria","Giambattista","Magellan","John Hyacinth de",1776-02-29,"29 February 1776","","","L&P/6/175, Royal Society","","","RS-LP-001354.xml"
RS-MM-001355,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1934-03-27,"27 March 1934","","","MM/18/98, Royal Society","","","RS-MM-001355.xml"
RS-LP-001355,"Coventry","John","Henly","William",1776-02-19,"19 February 1776","","","L&P/6/177/1, Royal Society","","","RS-LP-001355.xml"
RS-MM-001356,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1934-12-08,"8 December 1934","","","MM/18/99, Royal Society","","","RS-MM-001356.xml"
RS-LP-001356,"Roebuck","John","Pringle","John",1776-05-09,"9 May 1776","","","L&P/6/179, Royal Society","","","RS-LP-001356.xml"
RS-MM-001357,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1935-10-04,"4 October 1935","","","MM/18/100, Royal Society","","","RS-MM-001357.xml"
RS-LP-001357,"Pallas","Peter Simon","Maty","Matthew",1775-11-06,"6 November 1775","","","L&P/6/181, Royal Society","","","RS-LP-001357.xml"
RS-LP-001358,"Norris","Henry","Brocklesby","Richard",1776-05-15,"15 May 1776","","","L&P/6/184, Royal Society","","","RS-LP-001358.xml"
RS-MM-001358,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1935-12-20,"20 December 1935","","","MM/18/101, Royal Society","","","RS-MM-001358.xml"
RS-LP-001359,"Anderson","William","","",1776-04-23,"23 April 1776","","","L&P/6/185, Royal Society","","","RS-LP-001359.xml"
RS-MM-001359,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1936-12-28,"28 December 1936","","","MM/18/102, Royal Society","","","RS-MM-001359.xml"
RS-LP-001360,"Woulfe","Peter","unknown recipient","",1776-04-25,"25 April 1776","","","L&P/6/187, Royal Society","","","RS-LP-001360.xml"
RS-MM-001360,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1937-06-13,"13 June 1937","","","MM/18/103, Royal Society","","","RS-MM-001360.xml"
RS-LP-001361,"Whitehurst","John","Stuart","James",1775-11-29,"29 November 1775","","","L&P/6/189, Royal Society","","","RS-LP-001361.xml"
RS-MM-001361,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1937-02-14,"14 February 1937","","","MM/18/104, Royal Society","","","RS-MM-001361.xml"
RS-LP-001362,"Fothergill","John","Royal Society","",1776-01-01,"1776","","","L&P/6/191, Royal Society","","","RS-LP-001362.xml"
RS-MM-001362,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1938-02-03,"3 February 1938","","","MM/18/105, Royal Society","","","RS-MM-001362.xml"
RS-LP-001363,"Barker","Thomas","Pringle","John",1776-01-01,"1776","","","L&P/6/192, Royal Society","","","RS-LP-001363.xml"
RS-MM-001363,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1938-05-21,"21 May 1938","","","MM/18/106, Royal Society","","","RS-MM-001363.xml"
RS-LP-001364,"Cipolla","Louis","Royal Society","",1772-12-12,"12 December 1772","","","L&P/6/198, Royal Society","","","RS-LP-001364.xml"
RS-MM-001364,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1942-10-14,"14 October 1942","","","MM/18/107, Royal Society","","","RS-MM-001364.xml"
RS-LP-001365,"Cipolla","Louis","unknown recipient","",1772-10-20,"20 October 1772","","","L&P/6/200, Royal Society","","","RS-LP-001365.xml"
RS-MM-001365,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1943-01-10,"10 January 1943","","","MM/18/108, Royal Society","","","RS-MM-001365.xml"
RS-LP-001366,"Gallandat","David Henri","unknown recipient","",1773-08-08,"8 August 1773","","","L&P/6/204, Royal Society","","","RS-LP-001366.xml"
RS-MM-001366,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1943-10-02,"2 October 1943","","","MM/18/109, Royal Society","","","RS-MM-001366.xml"
RS-LP-001367,"Mead","Joseph","Planta","Joseph",1774-09-01,"1 September 1774","","","L&P/6/205, Royal Society","","","RS-LP-001367.xml"
RS-MM-001367,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1944-04-08,"8 April 1944","","","MM/18/110, Royal Society","","","RS-MM-001367.xml"
RS-MM-001368,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-04-09,"9 April 1945","","","MM/18/111, Royal Society","","","RS-MM-001368.xml"
RS-LP-001368,"Gaussen","Paul","unknown recipient","",1774-08-16,"16 August 1774","","","L&P/6/206/1, Royal Society","","","RS-LP-001368.xml"
RS-MM-001369,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-04-27,"27 April 1945","","","MM/18/112, Royal Society","","","RS-MM-001369.xml"
RS-LP-001369,"Harvey","William","Roebuck","John",1776-06-13,"13 June 1776","","","L&P/6/208/1, Royal Society","","","RS-LP-001369.xml"
RS-LP-001370,"","","Pringle","John",1776-06-05,"5 June 1776","","","L&P/6/209, Royal Society","","","RS-LP-001370.xml"
RS-MM-001370,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-06-13,"13 June 1945","","","MM/18/113, Royal Society","","","RS-MM-001370.xml"
RS-LP-001371,"Menzies","Robert","unknown recipient","",1774-11-22,"22 November 1774","","","L&P/6/210, Royal Society","","","RS-LP-001371.xml"
RS-MM-001371,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-07-14,"14 July 1945","","","MM/18/114, Royal Society","","","RS-MM-001371.xml"
RS-LP-001372,"Marhsam","R","Moss","Charles",1775-10-29,"29 October 1775","","","L&P/6/211, Royal Society","","","RS-LP-001372.xml"
RS-MM-001372,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-10-13,"13 October 1945","","","MM/18/115, Royal Society","","","RS-MM-001372.xml"
RS-LP-001373,"Wolf","Nathaniel Matthew","Magellan","John Hyacinth de",1776-04-07,"7 April 1776","","","L&P/6/213, Royal Society","","","RS-LP-001373.xml"
RS-MM-001373,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1945-12-16,"16 December 1945","","","MM/18/116, Royal Society","","","RS-MM-001373.xml"
RS-LP-001374,"West","Thomas","Lane","Timothy",1776-10-27,"27 October 1776","","","L&P/6/214, Royal Society","","","RS-LP-001374.xml"
RS-MM-001374,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1946-06-07,"7 June 1946","","","MM/18/117, Royal Society","","","RS-MM-001374.xml"
RS-LP-001375,"Sparrman","Anders","Forster","Johann Reinhold",1776-09-16,"16 September 1776","","","L&P/6/215/1, Royal Society","","","RS-LP-001375.xml"
RS-MM-001375,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1947-01-12,"12 January 1947","","","MM/18/118, Royal Society","","","RS-MM-001375.xml"
RS-LP-001376,"Cavallo","Tiberius","Henly","William",1776-11-13,"13 November 1776","","","L&P/6/216/1, Royal Society","","","RS-LP-001376.xml"
RS-MM-001376,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1947-08-06,"6 August 1947","","","MM/18/119, Royal Society","","","RS-MM-001376.xml"
RS-LP-001377,"Wargentin","Pehr Wilhelm","Maskelyne","Nevil",1776-01-01,"1776","","","L&P/6/221, Royal Society","","","RS-LP-001377.xml"
RS-MM-001377,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1947-12-24,"24 December 1947","","","MM/18/120, Royal Society","","","RS-MM-001377.xml"
RS-MM-001378,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-01-20,"20 January 1948","","","MM/18/121, Royal Society","","","RS-MM-001378.xml"
RS-LP-001378,"Know","John","Horsley","Samuel",1776-12-20,"20 December 1776","","","L&P/6/222, Royal Society","","","RS-LP-001378.xml"
RS-MM-001379,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-02-14,"14 February 1948","","","MM/18/122, Royal Society","","","RS-MM-001379.xml"
RS-LP-001379,"Huddart","Joseph","Priestley","Joseph",1777-01-15,"15 January 1777","","","L&P/6/226, Royal Society","","","RS-LP-001379.xml"
RS-MM-001380,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-03-17,"17 March 1948","","","MM/18/123, Royal Society","","","RS-MM-001380.xml"
RS-LP-001380,"Falconer","William","Pringle","John",1777-02-24,"24 February 1777","","","L&P/6/234, Royal Society","","","RS-LP-001380.xml"
RS-MM-001381,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-04-13,"13 April 1948","","","MM/18/124, Royal Society","","","RS-MM-001381.xml"
RS-LP-001381,"Coombe","William","Pringle","John",1777-03-05,"5 March 1777","","","L&P/6/235, Royal Society","","","RS-LP-001381.xml"
RS-MM-001382,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-05-26,"26 May 1948","","","MM/18/125, Royal Society","","","RS-MM-001382.xml"
RS-LP-001382,"Wolf","Nathaniel Matthew","Magellan","John Hyacinth de",1776-04-07,"7 April 1776","","","L&P/6/236, Royal Society","","","RS-LP-001382.xml"
RS-MM-001383,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1948-09-19,"19 September 1948","","","MM/18/126, Royal Society","","","RS-MM-001383.xml"
RS-LP-001383,"Luc","Jean Andre De","Pringle","John",1777-02-08,"8 February 1777","","","L&P/6/237, Royal Society","","","RS-LP-001383.xml"
RS-MM-001384,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1949-11-29,"29 November 1949","","","MM/18/127, Royal Society","","","RS-MM-001384.xml"
RS-LP-001384,"Finney","F B","Pringle","John",1777-03-20,"20 March 1777","","","L&P/6/238, Royal Society","","","RS-LP-001384.xml"
RS-MM-001385,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1951-07-17,"17 July 1951","","","MM/18/128, Royal Society","","","RS-MM-001385.xml"
RS-LP-001385,"Luc","Jean Andre De","Pringle","John",1777-02-08,"8 February 1777","","","L&P/6/239, Royal Society","","","RS-LP-001385.xml"
RS-MM-001386,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1952-11-13,"13 November 1952","","","MM/18/129, Royal Society","","","RS-MM-001386.xml"
RS-LP-001386,"Bacheley","Charles","Planta","Joseph",1777-04-03,"3 April 1777","","","L&P/6/242, Royal Society","","","RS-LP-001386.xml"
RS-MM-001387,"Adrian","Edgar Douglas","Granit","Ragnar Arthur",1953-08-13,"13 August 1953","","","MM/18/130, Royal Society","","","RS-MM-001387.xml"
RS-LP-001387,"Stewart","John","Pringle","John",1777-03-20,"20 March 1777","","","L&P/6/243, Royal Society","","","RS-LP-001387.xml"
RS-LP-001388,"Stedman","John","Horsley","Samuel",1777-03-27,"27 March 1777","","","L&P/6/244, Royal Society","","","RS-LP-001388.xml"
